shipping_id,order_id,shipping_date,estimated_delivery_date,shipping_carrier,tracking_number,shipping_cost,shipping_address,shipping_status,created_at,updated_at
23865,34519826,06/25/2023,07/21/2023,Group,dd729b0d-1829-4fc2-a007-272bb827a218,42.93,"72199 Bailey Mission Apt. 366
South Samanthamouth, CO 43160",Shipped,2021-02-16T10:07:30,2023-01-16T21:16:57
23866,34527774,07/27/2023,08/01/2023,Inc,5b74befc-5fb8-454d-af04-a7a3e77236fa,7.64,"79706 Sanchez Spring
East Frank, NY 97985",Shipped,2021-04-10T03:49:35,2021-09-27T19:41:48
23867,34527693,11/10/2022,12/01/2022,PLC,e7316ede-cc34-4160-af78-6a452e4ad0b4,4.06,"34236 Vaughn Land Suite 362
Port Amy, TN 60408",Cancelled,2023-05-20T10:48:22,2020-02-05T08:58:19
23868,34518759,12/12/2022,01/11/2023,Inc,bf67cae7-0099-4f2b-a35f-42d1aa26c1e5,16.83,"829 Miguel Forest Suite 446
East Taylor, AL 20452",Cancelled,2023-04-02T23:55:17,2023-07-27T09:26:34
23869,34524605,04/13/2023,05/08/2023,Group,79e73761-5a3b-4027-b303-5ae06f5fc8b3,48.85,"197 Mark Center Apt. 578
Christopherland, HI 10760",In Transit,2022-06-26T23:48:03,2022-06-06T04:54:11
23870,34528936,06/12/2023,06/30/2023,and Sons,78adb7ec-da1d-4a06-8dd9-7d9af0aa9429,91.81,"52357 Douglas Junctions Apt. 106
Lake Michaelfurt, ID 53701",Cancelled,2022-03-03T16:31:47,2020-01-06T12:16:18
23871,34518494,09/18/2022,09/19/2022,and Sons,54f1beee-f6e5-42fd-b3bd-60f2b1739035,95.28,"PSC 2152, Box 4466
APO AA 44763",In Transit,2023-07-31T18:52:57,2021-06-30T20:20:27
23872,34525163,10/26/2022,10/28/2022,LLC,1c46fc54-ac5a-4ede-9c0b-b0bfeb93c228,5.66,"528 Carter Summit
Allenchester, NV 87698",Delivered,2023-04-04T00:04:21,2023-06-01T07:48:32
23873,34526369,09/11/2022,09/30/2022,Inc,5fffefef-4567-4cdd-9f8f-2bafb4f5fc93,99.59,"95895 Michael Underpass
Timothytown, SD 86574",In Transit,2021-10-07T14:58:10,2020-07-20T17:23:50
23874,34513919,06/01/2023,06/06/2023,Inc,46d349c7-0c7a-4968-b467-364f15e56861,80.1,"69508 Lee Meadow Apt. 646
South Davidmouth, TN 14266",Cancelled,2023-05-10T20:35:11,2023-07-26T05:03:59
23875,34517992,06/14/2023,06/25/2023,LLC,eb3d4893-3183-41e5-9e52-cfb404c67127,27.69,"68091 Lindsey Courts Apt. 014
Karenbury, AL 56882",Shipped,2022-04-14T03:03:08,2020-08-08T10:52:07
23876,34512655,01/27/2023,02/02/2023,and Sons,97fe3b06-d3a5-4f64-bbd4-9b18bed9a039,77.34,"2365 Ortiz Knoll
Williamberg, SD 51871",Shipped,2023-06-25T08:31:18,2023-01-23T08:06:48
23877,34527528,07/14/2023,08/05/2023,Group,0abfd940-5b10-4102-8411-b237c3243747,19.49,"0664 Potter Trace Suite 885
Burnettburgh, GU 29179",Shipped,2022-12-28T18:24:53,2020-10-07T06:11:17
23878,34527492,01/05/2023,02/02/2023,and Sons,16c04450-e4be-48b8-9c18-47b168c3b94d,14.66,"739 William Fort Apt. 354
Mcneilview, ID 96568",Cancelled,2020-03-30T19:23:02,2023-02-09T13:55:16
23879,34523447,06/02/2023,06/17/2023,Inc,9476a8f1-d9bd-4139-908e-2ba7de4e417e,81.75,"995 Wiggins Plains
Emilymouth, WY 25011",Delivered,2023-05-22T03:04:19,2020-03-21T01:25:15
23880,34514901,02/18/2023,03/17/2023,Group,e6297ea1-797d-4dca-9baf-4c388a22a77b,95.83,"8763 Michelle Loaf Suite 165
North Davidport, DE 12746",Delivered,2021-12-07T18:30:12,2022-02-23T09:27:11
23881,34524129,07/10/2023,07/21/2023,PLC,183a3d58-606a-4a4e-b3f0-9c47311ba182,63.01,"95448 Jose Hills
Williamview, AR 73471",Delivered,2021-05-24T15:41:03,2023-02-08T11:50:51
23882,34522090,12/30/2022,01/13/2023,Group,7aea9b95-14c2-4a98-a058-1573c964f8f0,47.27,"7447 James Rue
Michaelhaven, FL 19384",Delivered,2023-07-09T06:01:12,2020-04-08T18:15:21
23883,34530485,07/12/2023,07/22/2023,Ltd,cc52634a-7407-4cdf-9aeb-cf619282ff3d,67.28,"30583 Natasha Views Suite 903
Nicoleborough, OH 96411",In Transit,2022-03-19T13:43:54,2021-07-02T05:05:08
23884,34528442,08/24/2022,09/23/2022,Inc,4ac7810c-798a-4abc-9a36-d195caceb598,11.57,"900 Stephanie Land Suite 903
Watersview, CT 78648",Cancelled,2020-10-12T10:27:19,2021-07-21T11:28:00
23885,34514736,03/05/2023,04/01/2023,and Sons,3dbe8521-ed70-48f2-956f-5d05ad9eeea5,39.88,"2778 Cook Knoll Suite 340
Lake Julia, NE 95646",Delivered,2023-01-26T19:38:36,2020-05-29T11:19:09
23886,34524938,05/18/2023,05/26/2023,LLC,1736b6f0-f0cb-4041-ab6d-6e5c54e9fd4f,16.33,"Unit 4103 Box 8260
DPO AA 89765",Shipped,2021-09-11T04:44:10,2020-08-09T17:58:18
23887,34528267,06/26/2023,07/22/2023,Ltd,6dc5663c-6064-4f2f-a93d-ba4dabe9bd43,56.63,"6126 Hicks Parks Suite 073
New Debbie, GA 48044",Cancelled,2021-01-26T18:44:45,2023-07-31T07:34:22
23888,34512518,10/25/2022,11/21/2022,and Sons,1a89f31d-5394-49fc-9803-20d58aacd632,39.5,"8679 Donald Pine
Harrisview, AL 95028",Shipped,2021-08-31T22:56:31,2021-12-06T23:11:48
23889,34530706,11/19/2022,11/20/2022,Group,c5bc5f9d-f418-460c-b4d6-a1c7a8e42353,48.18,"4911 Jared Summit
Luisside, FM 73605",In Transit,2021-10-12T00:13:46,2022-11-20T18:23:48
23890,34522750,11/25/2022,12/02/2022,Ltd,a1e0cfd8-6301-4f9b-a0cd-de443976583f,71.93,"98570 Thomas Loop Suite 633
Reedburgh, WI 03169",Shipped,2023-07-03T01:29:41,2021-07-20T12:26:33
23891,34528370,09/23/2022,10/19/2022,Group,39ea8c92-529e-4516-9761-9815ead6f319,57.34,"520 Griffin Flat Suite 031
Lake Paul, MO 12323",Cancelled,2022-05-23T16:30:57,2023-03-26T07:41:18
23892,34525828,09/17/2022,10/17/2022,Group,92641f95-fd5a-4c36-adf4-ab6fd45e204d,68.57,"7162 Leon Trail
West Timothy, MH 55755",Shipped,2023-06-01T07:30:22,2020-08-10T16:42:52
23893,34525358,10/25/2022,10/27/2022,and Sons,46ea66a0-0879-4874-bee4-b2e484775586,82.03,"689 Horton Landing
West Jackville, DE 40591",Shipped,2020-11-08T00:20:49,2020-11-18T04:32:20
23894,34532143,07/24/2023,08/16/2023,and Sons,996203b5-d2b6-441e-bfc7-b896b8a32706,42.23,"Unit 4035 Box 0525
DPO AA 71915",Shipped,2021-09-24T02:33:10,2023-01-08T16:01:39
23895,34529449,09/26/2022,10/18/2022,and Sons,df63f991-010c-4bc5-9a3b-b0116a27a375,74.65,"896 Guzman Landing
East Michael, FL 53677",Cancelled,2021-02-23T12:53:31,2021-06-14T02:40:50
23896,34513584,07/22/2023,08/09/2023,PLC,a0997689-a715-41e0-b197-d238230b1392,85.21,"196 Norman River Suite 373
Goldenborough, GA 11159",Shipped,2021-06-18T03:03:55,2021-03-18T16:13:16
23897,34529622,04/24/2023,04/26/2023,Group,2763b0e8-e405-4b64-86b3-7e6efc46b077,88.31,"37588 Ball Branch Apt. 371
Josephland, WA 75394",Cancelled,2020-09-16T13:37:56,2023-02-12T00:05:46
23898,34523030,12/13/2022,12/29/2022,Group,5dfee225-cc4b-46aa-b525-b6ecbcc50ec8,90.06,"7680 Smith Cliffs Suite 936
North Joshuachester, CO 78294",Shipped,2023-02-12T11:13:57,2022-02-25T09:49:25
23899,34516547,04/08/2023,05/06/2023,PLC,5e22009e-309a-4eb3-8386-2e0ddea4887c,57.45,"13921 Logan Ports
Kimberlyville, RI 60027",Shipped,2023-02-01T09:16:14,2022-12-20T11:01:21
23900,34515530,10/18/2022,10/27/2022,and Sons,95e578fe-e873-46ab-be4f-aa0d0a6d8a22,87.88,"USS Wade
FPO AP 47351",Delivered,2020-08-12T08:02:12,2020-02-15T11:29:22
23901,34523971,03/12/2023,03/26/2023,LLC,28152c4a-7b24-4a58-8f71-543a46c8b16e,31.75,"498 Greene Lane
Cortezport, ID 24375",Delivered,2020-07-09T19:30:10,2023-06-30T03:24:25
23902,34532120,12/22/2022,01/11/2023,Ltd,84f0f21b-9f2e-4b34-a4e9-81166679b13a,7.69,"60153 Ann Brooks
Murphyview, SC 41893",In Transit,2021-09-24T17:06:59,2021-02-18T19:41:35
23903,34524985,07/12/2023,07/18/2023,PLC,d0255879-cd05-4e44-adc8-1065bca73f9a,41.47,"5755 Colin Locks Suite 619
Rodrigueztown, KS 60180",In Transit,2020-11-06T22:23:23,2021-01-19T19:38:03
23904,34531292,10/04/2022,10/08/2022,and Sons,c9cf2bc3-a0b6-4932-bafb-2c9aa982f4d1,7.18,"8130 Peterson Knoll
East Amandaside, NE 41706",Cancelled,2020-01-25T01:42:28,2022-11-26T08:25:07
23905,34524305,11/07/2022,11/20/2022,PLC,e0314450-e440-4ed7-a023-184b10790341,90.84,"5272 Victoria Rue
Candaceside, DE 37303",Delivered,2023-01-11T07:18:04,2020-06-20T04:30:34
23906,34522256,02/19/2023,03/15/2023,and Sons,8918ae04-ee7f-40ec-8f08-ac7326de09e5,50.44,"7873 Tracy Junction
East Erin, MI 24426",Shipped,2020-05-19T03:52:08,2021-02-02T04:18:26
23907,34514378,08/19/2022,08/23/2022,LLC,dbf7e667-60a6-4e21-b554-ee8428e2ef03,46.49,"507 Johnson Lane
Lake Amanda, MI 12403",Cancelled,2020-04-12T22:03:22,2023-03-14T16:15:45
23908,34513946,01/05/2023,01/18/2023,Ltd,98e6133e-9ee6-46cd-8e19-caf3cd2f12e7,37.88,"2167 Hall Turnpike Suite 048
North Paulside, WV 71598",In Transit,2021-07-03T06:46:24,2020-05-06T21:53:29
23909,34524465,06/27/2023,07/09/2023,Group,c4d0f918-19e4-4bbd-adee-e3fbd18d002b,81.73,"643 Rachel Squares
Lake Michaelfort, MO 41783",Delivered,2021-05-30T03:32:26,2020-06-12T15:37:48
23910,34512809,09/11/2022,09/20/2022,Ltd,8cba028c-ea34-44e6-9af3-68713fbb3bd4,21.32,"3932 Wyatt Plain Suite 159
New Travis, MA 92046",Cancelled,2020-04-12T05:17:32,2023-07-06T08:45:36
23911,34520563,09/09/2022,10/05/2022,PLC,bc6a3246-d645-4bd0-8d5f-349f0ee5cfa9,7.89,"631 Linda Ford Suite 508
Fordfurt, ME 58167",In Transit,2021-11-15T16:06:32,2020-11-17T02:03:38
23912,34515882,07/22/2023,08/03/2023,Ltd,c665d7ba-7632-4837-9c65-b1652b78e8ea,6.92,"3531 Jeremy Corner Suite 013
West Matthew, MI 38278",Delivered,2023-07-21T03:37:33,2021-07-31T17:57:30
23913,34530857,05/19/2023,06/15/2023,and Sons,4ee08333-ec78-4cbb-9c8e-f1dee131e057,20.61,"204 Cohen Pine
Coxtown, AL 85264",Delivered,2022-03-04T20:42:59,2022-05-13T11:25:27
23914,34512580,02/19/2023,02/22/2023,PLC,31dd0321-8062-44ec-9502-b5ab84497fd0,99.35,"0655 Alicia Course Apt. 042
South Jessica, NH 67437",Shipped,2023-07-24T18:48:29,2022-03-13T16:03:08
23915,34530632,07/07/2023,07/17/2023,and Sons,a232e2b9-1723-4429-9144-415574189c48,28.59,"2865 Timothy Lights
Port Cynthia, OR 50137",Delivered,2022-08-10T10:31:32,2023-03-27T03:58:59
23916,34515133,06/30/2023,07/22/2023,Inc,153c090a-10aa-448b-9543-0bb420050507,68.37,"87387 Vargas Inlet Apt. 838
Chambersport, VI 14580",Delivered,2020-12-14T21:16:37,2022-07-04T19:38:47
23917,34514346,03/28/2023,03/30/2023,Group,dd5df688-af17-44b0-aab1-480c0afe28e4,88.21,"4539 Donald Manors Apt. 231
East Jamie, IN 83055",In Transit,2020-03-20T21:21:57,2020-07-14T18:20:22
23918,34524827,01/12/2023,02/01/2023,and Sons,07d762b8-866b-4205-8157-50f9fffef650,58.96,"26859 Daniel Coves
Michellebury, MD 35667",Delivered,2020-10-12T10:08:38,2021-09-11T17:21:28
23919,34525021,05/04/2023,06/02/2023,Inc,b690069a-e2d6-4762-b0bf-11d67660aa6b,18.08,"6897 Perez Cliffs
Duncanmouth, OH 38978",Cancelled,2023-05-08T02:09:14,2021-12-17T18:26:33
23920,34530370,08/11/2022,08/13/2022,Ltd,ef544c17-80b8-495d-9576-54923313e696,66.21,"6671 Anthony Court
North Robert, DC 60534",Delivered,2021-02-06T10:46:01,2023-05-20T02:28:37
23921,34520043,08/05/2022,08/12/2022,Ltd,50f40db1-1f96-4a31-a8bb-cf781a62ef59,47.85,"3370 Brent Spring
Johnchester, PA 12071",In Transit,2020-12-15T06:28:55,2020-09-30T19:44:57
23922,34513219,05/30/2023,06/18/2023,Ltd,79fb795e-6c2b-4eea-88c5-97d276ff67a8,7.93,"557 Rodriguez Rapids
New Shane, NE 10050",Cancelled,2022-09-10T01:17:29,2021-02-26T22:35:45
23923,34512645,11/04/2022,11/07/2022,Ltd,9d56a341-0c68-4187-b6ba-f5738b4202ef,98.65,"32121 Chapman Knolls
West Mitchellside, NE 44745",Cancelled,2022-10-18T04:05:00,2020-11-13T08:30:31
23924,34517279,12/05/2022,01/04/2023,and Sons,9789c66b-f691-49d0-83f9-7a8703757a3a,57.59,"53646 Leon Lodge
East Andrewfurt, MN 50202",Cancelled,2020-06-06T13:26:05,2023-07-26T13:05:44
23925,34526107,05/19/2023,06/08/2023,Group,9c92ff40-3c7b-4b37-96e7-22edf244d116,22.97,"PSC 4606, Box 0906
APO AA 41392",Delivered,2023-02-24T06:22:58,2021-01-30T15:48:26
23926,34524889,01/24/2023,02/10/2023,Ltd,8e03ac6a-a06a-42e7-a15a-3ceb79e1db25,30.57,"8762 Nelson Mall
Christinefort, NJ 58572",In Transit,2021-06-02T07:23:35,2021-03-26T02:58:06
23927,34528750,07/14/2023,08/07/2023,Inc,1ea9b939-feaf-44a7-8405-988a67956c9c,20.65,"690 Martin Harbors
Stokesshire, RI 11757",Shipped,2021-05-01T15:35:59,2022-05-06T17:30:10
23928,34523464,12/04/2022,12/26/2022,Inc,ea09962e-2f69-440d-8e83-d5de4fba4f21,97.28,"715 Ferguson Lodge Suite 301
West Zachary, VT 62401",In Transit,2021-07-14T01:03:16,2020-08-10T22:24:25
23929,34525867,11/07/2022,12/06/2022,Ltd,706307d1-2a7e-4a41-ab26-9d29c9dc00f2,97.47,"9732 Erika Avenue Apt. 024
East Williamville, HI 20214",Cancelled,2021-08-29T03:51:30,2022-06-20T17:24:41
23930,34515711,02/22/2023,02/23/2023,LLC,23d65d9e-2fee-48f3-93bf-2b4522fdc1e5,19.84,"562 Ronald Port Suite 530
South Jared, ID 79994",Delivered,2021-11-27T09:18:01,2020-09-13T20:51:55
23931,34523604,05/02/2023,05/29/2023,Inc,027825a5-13c3-470e-af7d-40a10ee2bf90,85.18,"Unit 9836 Box 4089
DPO AA 98228",In Transit,2023-01-22T18:02:10,2021-08-07T00:06:44
23932,34529706,03/31/2023,04/01/2023,Inc,bb3df361-c668-4d0d-b66c-0b765d1caa93,84.12,"11512 Evelyn Road Suite 613
Lake Julie, DE 38182",Cancelled,2020-05-06T02:35:12,2023-04-07T18:36:21
23933,34525322,08/22/2022,09/07/2022,Inc,49676b12-3c84-4e37-857d-7b8bd9142773,84.41,"86711 Kyle Light
Lake Jamiehaven, MA 16177",In Transit,2020-02-26T20:11:42,2022-08-15T10:52:31
23934,34526358,03/14/2023,04/09/2023,and Sons,918c3a95-294e-4962-a7a6-89390c7a6d37,56.47,"2849 Matthew Run
Hernandezburgh, OR 92321",Shipped,2021-05-15T02:35:39,2023-05-14T04:32:37
23935,34514304,05/05/2023,05/12/2023,PLC,786e847f-67db-4a17-9dcb-a3b58f6efcc5,58.36,"58266 Jonathan Light Apt. 035
Katieview, HI 90458",Cancelled,2023-05-08T14:04:20,2020-06-15T07:02:21
23936,34522260,03/20/2023,04/08/2023,LLC,a83e67a7-3bbe-4972-92f1-364422c409f1,38.73,"31793 Byrd Villages Apt. 988
Sheahaven, SD 49986",In Transit,2021-08-30T23:03:47,2021-02-10T21:08:51
23937,34519976,06/26/2023,07/10/2023,LLC,7aad7acf-7124-4bd2-a132-58cec2d16aea,88.78,"7456 Moore Circles
East Andrew, OH 60149",In Transit,2020-04-02T22:48:23,2022-02-12T21:34:03
23938,34517186,02/15/2023,03/15/2023,LLC,0050c5b6-4616-47ec-8e47-f841e17b509b,31.99,"99724 Moore Common
South Keith, OK 11529",Shipped,2021-10-03T22:14:46,2020-04-14T06:02:42
23939,34526074,10/15/2022,10/26/2022,LLC,c3126032-9584-4ee2-bef3-4882341f4c03,97.35,"655 Thomas Pass
Mcdanielburgh, SC 85134",In Transit,2021-01-30T18:43:53,2021-09-15T18:02:28
23940,34520063,12/31/2022,01/14/2023,PLC,4609562a-ae30-4f70-a1d6-d2c1c8d2805b,17.52,"3946 Graham Groves Apt. 835
New Jesus, RI 11921",Shipped,2021-09-20T00:09:58,2020-03-14T07:39:01
23941,34525124,02/27/2023,03/16/2023,Group,4ed5fb58-6d52-45e9-831f-3f10542390bc,5.4,"4905 Ryan Via
Mauricestad, NC 10360",Shipped,2020-10-01T21:05:34,2022-04-29T04:48:59
23942,34515819,01/31/2023,02/03/2023,LLC,3fbd3f59-5a53-44de-8cf1-f0805145e8a4,56.71,"6216 Rodriguez Glen
Whiteland, RI 94017",In Transit,2021-06-16T15:39:38,2023-05-31T03:38:23
23943,34525661,07/27/2023,08/10/2023,Inc,00fa26d8-3c58-4fd3-a77e-dfe972cb791c,12.72,"87233 Berry Union
Lake Melissa, FM 28465",Delivered,2022-03-31T01:24:39,2020-03-15T04:07:57
23944,34532364,03/14/2023,04/05/2023,PLC,67e255b1-e3bc-44ba-8fb1-6dddac33ea9e,29.15,"PSC 4654, Box 9855
APO AP 06761",In Transit,2021-09-12T02:09:39,2022-02-16T01:01:02
23945,34513637,06/03/2023,07/03/2023,Group,9fd21322-cb0d-4aa7-936d-2c55364e70f3,31.65,"PSC 5144, Box 2321
APO AE 07450",Delivered,2020-07-31T18:08:38,2022-03-02T14:44:19
23946,34514915,03/26/2023,04/25/2023,and Sons,ea3aa90e-0fb7-4233-aa7f-864ca8c9c55b,16.96,"752 Santos Alley Apt. 419
West Glenda, MA 01831",In Transit,2020-07-05T12:00:33,2022-06-09T20:09:53
23947,34515520,01/06/2023,01/16/2023,LLC,aa491032-499a-4a12-ba34-78dea43d6e66,53.05,"04093 Andrew Walks
Port Stanley, VT 64918",Delivered,2022-07-13T19:41:56,2020-07-24T03:45:37
23948,34525527,02/22/2023,03/19/2023,Ltd,2fccfb88-2047-4676-a430-b3083c4daa4d,76.24,"Unit 3560 Box 7632
DPO AA 78554",In Transit,2021-09-24T00:17:05,2021-01-09T01:31:07
23949,34517746,11/29/2022,12/04/2022,Inc,31bcb314-7215-4f70-afa8-0ec64d2fc89c,41.8,"9511 Williams Gateway
East Robertmouth, OH 18472",Delivered,2022-07-08T22:42:09,2020-10-28T09:16:34
23950,34518263,04/07/2023,04/10/2023,LLC,959df899-e11a-408e-8c3d-d4c986dcd060,41.01,"43426 Gaines Lock Apt. 046
Jameschester, LA 19846",Shipped,2022-06-05T04:39:35,2022-05-18T22:20:52
23951,34521574,09/21/2022,09/25/2022,LLC,7a53242b-579a-4368-b429-230625a495b4,79.78,"Unit 6892 Box 7004
DPO AA 32695",Cancelled,2020-10-02T00:43:35,2021-08-16T01:26:02
23952,34519028,03/27/2023,04/22/2023,Ltd,2dc5e336-350b-4151-8a32-eddd297e985a,49.02,"010 Jesse Station
West Christine, CO 61711",Shipped,2021-03-03T02:07:53,2023-03-19T03:41:30
23953,34525494,12/08/2022,01/07/2023,Ltd,a6f5a98b-fe9e-479f-8735-aa0d52b14258,62.16,"42822 Victor Ways Suite 904
Lake Derrickbury, NV 95561",In Transit,2020-02-20T18:10:02,2021-01-04T16:15:02
23954,34526422,07/28/2023,08/01/2023,Inc,d04297b1-70ad-4da4-9592-2da6f68a4b47,87.73,"PSC 6628, Box 6749
APO AA 06648",Delivered,2023-06-17T18:27:00,2020-08-20T12:50:01
23955,34531618,08/07/2022,08/16/2022,Ltd,770b7c0d-dd3d-44d9-851c-70ffd59146e5,46.24,"9588 Lydia Island Suite 969
South Briantown, DE 81199",Delivered,2020-12-03T08:31:53,2022-01-22T05:37:42
23956,34530841,11/16/2022,12/02/2022,Group,a8673dd2-fb94-4897-b80d-1fb78126e3bc,1.9,"64036 Kevin Run Apt. 163
Lake Jasonberg, OR 12230",Shipped,2021-03-26T13:32:56,2021-10-14T01:20:14
23957,34525344,01/22/2023,01/28/2023,Inc,67743030-513f-45cb-92fb-d6dca29bcdf3,89.9,"PSC 0274, Box 0608
APO AA 17960",Delivered,2020-07-08T16:41:44,2020-01-16T15:49:23
23958,34528146,05/15/2023,06/01/2023,and Sons,ae10782a-06a8-4fa8-892b-bc905e023f9e,97.68,"815 Gillespie Squares
Bruceton, DC 42359",In Transit,2021-10-04T16:48:30,2021-10-25T01:25:05
23959,34528754,01/19/2023,02/18/2023,PLC,d5273df9-3415-4017-9b81-1ddde59eec63,1.99,"1364 Murillo Points Apt. 282
East Emilyland, MO 27636",Cancelled,2021-07-04T09:30:26,2021-11-20T08:35:59
23960,34531161,06/05/2023,06/18/2023,LLC,1feec747-0d61-4c87-be04-7db06f2f574c,66.55,"889 White Extension
Lake Virginiaport, MI 19580",In Transit,2020-06-05T23:42:26,2020-10-11T15:42:03
23961,34529962,04/08/2023,04/26/2023,Ltd,36ed4366-61ff-42d4-be46-eb2969fa5e9e,86.89,"Unit 6789 Box 3405
DPO AE 37518",In Transit,2023-05-15T00:27:26,2021-08-28T04:38:06
23962,34525107,12/28/2022,01/19/2023,LLC,9cc26747-9c42-45ba-b916-6c3f7f71bf08,85.66,"9456 Fernandez Stravenue Apt. 070
Sanchezbury, NV 78312",Shipped,2022-03-05T22:21:23,2022-08-14T12:11:08
23963,34517044,03/24/2023,04/16/2023,Inc,fc0432a2-1eda-42ff-97cd-2c428b656284,41.36,"5771 Wright Throughway
North Jamesmouth, CA 52307",Shipped,2021-10-01T07:08:41,2022-11-16T11:24:06
23964,34518183,08/14/2022,08/16/2022,LLC,cf42a85c-e034-48c5-a22e-0b7d0f3df7bf,93.48,"787 Obrien Trace
Mauriceview, NC 82789",Delivered,2023-06-22T23:42:00,2021-07-06T17:46:11
23965,34530597,03/15/2023,03/19/2023,Inc,89435311-cdcf-488a-8298-5a8f16058148,84.84,"44758 Day Harbors Apt. 194
Lake Jessica, CA 21375",In Transit,2022-02-14T04:02:34,2022-01-19T23:50:40
23966,34521577,08/03/2023,08/09/2023,and Sons,ba9badc1-5aa6-4e76-b054-51b18d6b530c,95.42,"1063 Bethany Ville
North Dawnstad, HI 47058",In Transit,2020-08-17T02:51:52,2023-03-05T16:08:39
23967,34523596,09/13/2022,10/09/2022,PLC,3bb4ab95-df14-40de-80d9-fd8e35413a2b,42.34,"22612 Turner Groves Apt. 894
West Bryan, ND 89662",In Transit,2021-10-04T20:28:56,2022-09-25T10:47:32
23968,34521333,10/07/2022,10/25/2022,Ltd,0b85a3fb-5310-4b86-a77f-a5ef4839d399,82.53,"16846 Mills Trail
Tannerfurt, OK 18933",Shipped,2021-11-25T06:14:31,2023-05-07T19:20:05
23969,34528032,10/28/2022,11/01/2022,Inc,aa2db653-df45-4009-b528-e02e475fc990,13.51,"Unit 8763 Box 6196
DPO AA 03447",Shipped,2021-11-29T14:04:58,2022-02-07T14:48:33
23970,34517465,01/11/2023,01/21/2023,and Sons,bad3dccb-c33f-46fb-8949-beb6641efdde,57.54,"80593 Lee Ports Apt. 854
South Kimberly, WI 34233",Delivered,2021-04-14T13:11:56,2020-01-24T12:27:08
23971,34515919,04/16/2023,05/10/2023,Ltd,cc608ca2-f65c-484f-bf7b-f0cbdcf80bd2,99.16,"275 Lindsey Islands Apt. 072
Lake Tanyamouth, VT 65844",Shipped,2021-06-08T07:02:07,2020-04-04T22:51:21
23972,34526622,06/21/2023,07/19/2023,Ltd,207d2b54-6350-45b7-a2b6-03cd5a96e0c1,90.44,"0373 Rodriguez Route Apt. 350
West Tiffany, CO 17061",In Transit,2022-07-20T11:23:03,2020-09-11T00:36:38
23973,34518398,03/15/2023,03/22/2023,and Sons,1a95c26b-24a7-45cb-99c1-157270430b0e,83.99,"054 Phillips Station
Jasmineberg, DC 26995",Cancelled,2022-07-22T16:47:09,2021-05-04T20:58:12
23974,34516987,02/14/2023,03/06/2023,Inc,5983d602-b516-4a2c-bd96-6204b22ffb32,66.86,"21985 Camacho Fields
Scottchester, WY 36461",In Transit,2023-04-03T10:11:25,2022-03-11T14:37:50
23975,34524611,12/20/2022,01/14/2023,LLC,68886d1d-5c15-4cdf-877e-6bca47ca805f,76.62,"068 Sullivan Row Apt. 895
West Jessica, TN 58769",Delivered,2020-01-02T20:33:37,2023-01-08T09:37:34
23976,34519264,05/09/2023,05/24/2023,LLC,ac5201d7-19ad-4cfe-9e91-5dc635582705,9.88,"50741 Gabriel Villages Suite 990
Lindaborough, GU 71619",In Transit,2022-06-27T09:39:25,2020-10-06T21:06:42
23977,34531170,01/05/2023,01/18/2023,and Sons,c50b62e7-f1b9-4125-9a06-5091b8298ecf,70.37,"2115 Allen Locks Apt. 452
New Sabrinafurt, HI 98156",In Transit,2020-07-13T09:35:16,2023-03-07T13:06:16
23978,34513354,11/26/2022,12/15/2022,and Sons,2d1a3ebc-7a74-49f7-ae91-1631be0ac9c8,79.65,"41238 Katherine Stream Apt. 297
New Ashleystad, CO 93977",Shipped,2020-03-22T17:21:02,2022-09-10T14:07:13
23979,34519400,04/22/2023,05/21/2023,and Sons,4714836e-ef7a-49e7-911c-2215677241e0,17.17,"64276 Jeffrey Trail
South Alanchester, LA 17977",In Transit,2022-03-01T21:43:53,2021-09-30T00:25:32
23980,34519835,06/30/2023,07/19/2023,Inc,4dd85260-97dc-4272-a0a5-89317f2eb48b,77.06,"688 Adams Fords Suite 811
Emilybury, ME 64808",Shipped,2021-06-21T07:23:30,2022-04-26T16:50:05
23981,34519709,07/09/2023,07/15/2023,and Sons,ce178c97-cea6-4170-8653-8f90beb08015,84.19,"333 Gutierrez Court
North Ashleehaven, VI 19732",Shipped,2020-08-26T10:05:47,2023-01-09T14:50:09
23982,34516028,01/09/2023,01/25/2023,Inc,ed4d758e-143d-4609-89e9-9f869e2bc8a2,1.2,"20465 Jamie Circles
Griffinhaven, ID 46059",Shipped,2022-07-14T15:40:10,2022-05-10T15:21:34
23983,34514244,06/15/2023,06/22/2023,Group,a3305515-e893-4098-b44d-635d9122e7a3,80.99,"885 Diana Course Apt. 362
Emilystad, OR 93030",In Transit,2021-04-04T16:19:39,2020-12-04T23:02:12
23984,34531671,08/21/2022,09/17/2022,Group,9ec2c940-fc39-4f88-b9ea-61e144e360c6,27.45,"1139 Elizabeth Tunnel Apt. 564
New Christina, ME 40175",In Transit,2023-07-14T03:10:34,2020-09-17T08:07:13
23985,34522021,04/06/2023,04/21/2023,Inc,04992dbe-af60-4215-b123-21ebe1236581,95.32,"0467 Nathaniel Centers Apt. 041
West Patricia, WV 30137",Delivered,2022-06-13T08:58:23,2021-05-16T04:53:59
23986,34522717,02/21/2023,02/28/2023,Ltd,0e26564b-ef2d-48ac-8e76-366575574df3,28.23,"631 William Forge Suite 474
New Shawn, GU 67201",In Transit,2021-08-09T02:29:42,2020-01-19T20:08:14
